epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
550,1397.48,0.8307,0.43455,0.85953,0.92225,0.90111,0.92291,0.49586,1.20562,0.51555,0.94909,0.00091298,0.00091298,0.00091298
551,1400.05,0.85208,0.43078,0.85063,0.92465,0.90379,0.92654,0.52097,1.18288,0.51068,0.94822,0.000911,0.000911,0.000911
552,1402.51,0.82174,0.4292,0.86071,0.92705,0.91081,0.93004,0.53532,1.18039,0.51023,0.94643,0.00090902,0.00090902,0.00090902
553,1405.01,0.87932,0.4501,0.86519,0.92315,0.91161,0.92802,0.5419,1.19024,0.50796,0.94856,0.00090704,0.00090704,0.00090704
554,1407.43,0.84145,0.43666,0.85664,0.91916,0.91083,0.92573,0.53449,1.18916,0.50755,0.94895,0.00090506,0.00090506,0.00090506
555,1409.85,0.81947,0.42982,0.85514,0.92729,0.90609,0.92853,0.52425,1.18831,0.50685,0.94748,0.00090308,0.00090308,0.00090308
556,1412.22,0.84499,0.43835,0.85749,0.9282,0.90379,0.92841,0.51881,1.18261,0.50866,0.94793,0.0009011,0.0009011,0.0009011
557,1414.89,0.83957,0.43459,0.85481,0.92163,0.90648,0.9259,0.507,1.18736,0.51077,0.95091,0.00089912,0.00089912,0.00089912
558,1417.28,0.84437,0.43816,0.86182,0.92335,0.91453,0.92881,0.51717,1.18113,0.50421,0.94688,0.00089714,0.00089714,0.00089714
559,1419.72,0.86409,0.44594,0.86297,0.92699,0.91146,0.92966,0.51859,1.19068,0.50431,0.9481,0.00089516,0.00089516,0.00089516
560,1422.28,0.86012,0.44426,0.85224,0.92361,0.90648,0.92554,0.51697,1.19877,0.5081,0.95008,0.00089318,0.00089318,0.00089318
561,1424.8,0.85403,0.44615,0.85322,0.92554,0.91473,0.92979,0.5306,1.1821,0.50349,0.94261,0.0008912,0.0008912,0.0008912
562,1427.22,0.8248,0.42557,0.85751,0.92564,0.91133,0.92682,0.52886,1.17593,0.50607,0.9426,0.00088922,0.00088922,0.00088922
563,1429.63,0.79609,0.43176,0.84465,0.92337,0.90983,0.92519,0.5249,1.19066,0.51204,0.94708,0.00088724,0.00088724,0.00088724
564,1432.01,0.82336,0.42766,0.8475,0.92373,0.9052,0.92292,0.51875,1.19085,0.51009,0.94896,0.00088526,0.00088526,0.00088526
565,1434.68,0.84081,0.43477,0.85615,0.92424,0.90241,0.92267,0.50361,1.19728,0.51173,0.94922,0.00088328,0.00088328,0.00088328
566,1437.06,0.88631,0.44761,0.86532,0.91354,0.90711,0.92198,0.49098,1.20497,0.51723,0.9498,0.0008813,0.0008813,0.0008813
567,1439.56,0.81231,0.42787,0.85629,0.91036,0.90303,0.91532,0.46707,1.20967,0.52831,0.95046,0.00087932,0.00087932,0.00087932
568,1442.01,0.83565,0.43129,0.84977,0.91444,0.90937,0.92062,0.46795,1.211,0.52665,0.94978,0.00087734,0.00087734,0.00087734
569,1444.45,0.84103,0.43645,0.85347,0.92429,0.91069,0.92526,0.49463,1.18792,0.51601,0.94668,0.00087536,0.00087536,0.00087536
570,1447.11,0.91819,0.4636,0.85883,0.92529,0.90686,0.92644,0.51074,1.16437,0.51022,0.94408,0.00087338,0.00087338,0.00087338
571,1449.68,0.82439,0.44345,0.85595,0.92235,0.91491,0.93087,0.51772,1.18779,0.51117,0.94619,0.0008714,0.0008714,0.0008714
572,1452.62,0.87773,0.44298,0.87105,0.923,0.90969,0.92778,0.51072,1.19637,0.51177,0.94817,0.00086942,0.00086942,0.00086942
573,1455.11,0.81894,0.42389,0.84672,0.92166,0.90642,0.92721,0.5033,1.18645,0.50707,0.94911,0.00086744,0.00086744,0.00086744
574,1457.66,0.82521,0.43964,0.85546,0.92413,0.90878,0.93028,0.50538,1.18464,0.50937,0.94633,0.00086546,0.00086546,0.00086546
575,1460.22,0.78009,0.40743,0.8422,0.91821,0.90366,0.92468,0.48818,1.19146,0.51506,0.95115,0.00086348,0.00086348,0.00086348
576,1462.62,0.81655,0.41945,0.85222,0.91301,0.90494,0.92119,0.49319,1.19784,0.51448,0.95154,0.0008615,0.0008615,0.0008615
577,1465.2,0.87652,0.44059,0.86541,0.91635,0.90648,0.92165,0.50907,1.2071,0.51203,0.95169,0.00085952,0.00085952,0.00085952
578,1467.69,0.87708,0.44326,0.86332,0.91976,0.90942,0.92296,0.51838,1.19198,0.51011,0.95005,0.00085754,0.00085754,0.00085754
579,1470.35,0.83784,0.43043,0.86248,0.92597,0.91529,0.93149,0.52874,1.17026,0.50575,0.94243,0.00085556,0.00085556,0.00085556
580,1472.79,0.82093,0.43061,0.85056,0.92943,0.91368,0.93261,0.52347,1.16706,0.50703,0.94097,0.00085358,0.00085358,0.00085358
581,1475.3,0.85044,0.44105,0.8583,0.92276,0.91127,0.92963,0.50516,1.1939,0.51435,0.949,0.0008516,0.0008516,0.0008516
582,1477.72,0.80314,0.42673,0.84775,0.9216,0.91069,0.92808,0.50609,1.20412,0.51645,0.94942,0.00084962,0.00084962,0.00084962
583,1480.09,0.81264,0.42738,0.86034,0.91148,0.90384,0.92146,0.49843,1.22386,0.52364,0.95716,0.00084764,0.00084764,0.00084764
584,1482.64,0.84749,0.42908,0.85689,0.9082,0.91223,0.92088,0.49749,1.23282,0.52422,0.96025,0.00084566,0.00084566,0.00084566
585,1485.28,0.79412,0.41793,0.83865,0.9161,0.91069,0.92371,0.50526,1.24655,0.52392,0.95901,0.00084368,0.00084368,0.00084368
586,1487.68,0.83741,0.42958,0.85727,0.91695,0.90839,0.92169,0.50099,1.23376,0.52354,0.95855,0.0008417,0.0008417,0.0008417
587,1490.03,0.82112,0.43442,0.85332,0.92066,0.91179,0.92487,0.50837,1.19824,0.51168,0.95156,0.00083972,0.00083972,0.00083972
588,1492.35,0.80976,0.41619,0.85042,0.92193,0.91453,0.92496,0.51112,1.19046,0.50375,0.94797,0.00083774,0.00083774,0.00083774
589,1494.82,0.84679,0.43253,0.85146,0.925,0.90296,0.92456,0.49692,1.20062,0.51022,0.95143,0.00083576,0.00083576,0.00083576
590,1497.13,0.81128,0.42382,0.8481,0.91843,0.8977,0.91944,0.4873,1.20293,0.51213,0.95372,0.00083378,0.00083378,0.00083378
591,1499.47,0.81727,0.42836,0.86058,0.92156,0.90418,0.92399,0.4902,1.20431,0.50851,0.95183,0.0008318,0.0008318,0.0008318
592,1502.16,0.84114,0.43613,0.86146,0.91825,0.90841,0.92256,0.48438,1.21232,0.51293,0.95358,0.00082982,0.00082982,0.00082982
593,1504.61,0.78968,0.4152,0.84642,0.91401,0.90853,0.91425,0.48179,1.2023,0.51506,0.95642,0.00082784,0.00082784,0.00082784
594,1507.06,0.81844,0.42674,0.84983,0.91715,0.90954,0.9223,0.49893,1.21335,0.5129,0.9545,0.00082586,0.00082586,0.00082586
595,1509.62,0.85326,0.43766,0.8535,0.92247,0.90748,0.92558,0.50348,1.20317,0.51055,0.95311,0.00082388,0.00082388,0.00082388
596,1512,0.8145,0.42055,0.85137,0.92303,0.90648,0.92585,0.50295,1.19189,0.50897,0.95212,0.0008219,0.0008219,0.0008219
597,1514.46,0.83481,0.42756,0.85532,0.92274,0.90303,0.92657,0.49742,1.22273,0.51813,0.9546,0.00081992,0.00081992,0.00081992
598,1516.81,0.80778,0.4197,0.85705,0.92099,0.90244,0.92516,0.48988,1.21868,0.51883,0.95469,0.00081794,0.00081794,0.00081794
599,1519.45,0.82457,0.41665,0.84839,0.91904,0.90801,0.92329,0.49768,1.20141,0.51207,0.9496,0.00081596,0.00081596,0.00081596
600,1521.88,0.77405,0.40723,0.83192,0.91947,0.90686,0.92488,0.50587,1.20633,0.51127,0.94956,0.00081398,0.00081398,0.00081398
601,1524.39,0.84589,0.43257,0.85921,0.92587,0.91261,0.93053,0.51745,1.19768,0.50547,0.95169,0.000812,0.000812,0.000812
602,1526.73,0.79209,0.41332,0.84816,0.92629,0.91039,0.92956,0.52135,1.18704,0.50425,0.94933,0.00081002,0.00081002,0.00081002
603,1529.22,0.84016,0.42817,0.85893,0.9213,0.90839,0.92841,0.51585,1.19434,0.50758,0.95181,0.00080804,0.00080804,0.00080804
604,1531.72,0.81407,0.42811,0.85411,0.92073,0.90609,0.92543,0.51486,1.17764,0.50423,0.94799,0.00080606,0.00080606,0.00080606
605,1534.13,0.8071,0.42373,0.85837,0.92429,0.90775,0.92564,0.51889,1.18558,0.50357,0.94799,0.00080408,0.00080408,0.00080408
606,1536.61,0.80244,0.41704,0.84647,0.92256,0.90412,0.92403,0.51161,1.20608,0.50944,0.95244,0.0008021,0.0008021,0.0008021
607,1539.22,0.8203,0.41678,0.85556,0.91994,0.90648,0.91871,0.49122,1.21108,0.51212,0.95402,0.00080012,0.00080012,0.00080012
608,1541.64,0.79109,0.4082,0.84721,0.91823,0.90226,0.91657,0.49187,1.20972,0.5102,0.95345,0.00079814,0.00079814,0.00079814
609,1544.02,0.79449,0.413,0.84824,0.92465,0.90724,0.924,0.51319,1.1804,0.50214,0.9481,0.00079616,0.00079616,0.00079616
610,1546.37,0.7548,0.39391,0.84165,0.92472,0.91069,0.92799,0.5205,1.18779,0.50443,0.94892,0.00079418,0.00079418,0.00079418
611,1548.86,0.83479,0.42985,0.85206,0.92165,0.91082,0.92796,0.52754,1.18559,0.50493,0.94616,0.0007922,0.0007922,0.0007922
612,1551.27,0.81859,0.42681,0.84898,0.92615,0.91334,0.93116,0.52609,1.18013,0.50133,0.94348,0.00079022,0.00079022,0.00079022
613,1553.76,0.85243,0.44185,0.8559,0.91516,0.91184,0.92533,0.49859,1.22089,0.51524,0.95244,0.00078824,0.00078824,0.00078824
614,1556.59,0.82721,0.42661,0.8452,0.90742,0.9091,0.91923,0.47678,1.22322,0.52344,0.95512,0.00078626,0.00078626,0.00078626
615,1559.06,0.80379,0.42855,0.85003,0.91353,0.89996,0.9108,0.45789,1.21722,0.52582,0.95562,0.00078428,0.00078428,0.00078428
616,1561.53,0.81392,0.42513,0.85118,0.913,0.91338,0.92348,0.46381,1.2049,0.51925,0.95189,0.0007823,0.0007823,0.0007823
617,1564.01,0.80181,0.42404,0.8491,0.91843,0.91184,0.9289,0.49745,1.18528,0.51015,0.94593,0.00078032,0.00078032,0.00078032
618,1566.48,0.8234,0.41917,0.85384,0.92511,0.91377,0.93227,0.51279,1.19617,0.50943,0.94727,0.00077834,0.00077834,0.00077834
619,1568.87,0.78992,0.41804,0.85646,0.92531,0.91168,0.93045,0.52267,1.19103,0.50779,0.95039,0.00077636,0.00077636,0.00077636
620,1571.25,0.78556,0.41316,0.85382,0.92533,0.91195,0.92914,0.52771,1.19415,0.50772,0.95194,0.00077438,0.00077438,0.00077438
621,1573.94,0.84139,0.42265,0.86799,0.92057,0.91338,0.92634,0.52825,1.18502,0.50421,0.95082,0.0007724,0.0007724,0.0007724
622,1576.34,0.79658,0.41818,0.85422,0.91883,0.91146,0.92668,0.52426,1.18921,0.50552,0.95189,0.00077042,0.00077042,0.00077042
623,1578.81,0.85866,0.4372,0.86258,0.92789,0.90916,0.92965,0.51614,1.2193,0.51507,0.95554,0.00076844,0.00076844,0.00076844
624,1581.37,0.8437,0.43165,0.85475,0.92465,0.90993,0.92805,0.50729,1.20394,0.51263,0.95303,0.00076646,0.00076646,0.00076646
625,1583.84,0.83779,0.43019,0.85278,0.91875,0.90456,0.92024,0.47951,1.20117,0.51532,0.95301,0.00076448,0.00076448,0.00076448
626,1586.15,0.77952,0.42485,0.86094,0.91882,0.91031,0.92408,0.48327,1.20126,0.51383,0.95198,0.0007625,0.0007625,0.0007625
627,1588.51,0.77241,0.41262,0.84736,0.91726,0.91146,0.92225,0.48407,1.2064,0.51381,0.9566,0.00076052,0.00076052,0.00076052
628,1591.26,0.8128,0.42363,0.84242,0.92361,0.90839,0.92313,0.49403,1.22597,0.52048,0.96053,0.00075854,0.00075854,0.00075854
629,1593.77,0.82085,0.41965,0.84087,0.9222,0.90648,0.92389,0.508,1.22291,0.51661,0.96019,0.00075656,0.00075656,0.00075656
630,1596.17,0.79406,0.41175,0.84758,0.92145,0.90609,0.92505,0.51147,1.22244,0.51368,0.9595,0.00075458,0.00075458,0.00075458
631,1598.62,0.81377,0.423,0.85142,0.92593,0.90686,0.92706,0.51062,1.20736,0.51167,0.95616,0.0007526,0.0007526,0.0007526
632,1601.17,0.81708,0.42028,0.84206,0.92632,0.91184,0.92977,0.51374,1.21527,0.51406,0.95377,0.00075062,0.00075062,0.00075062
633,1603.64,0.7577,0.40455,0.84161,0.92102,0.90303,0.92403,0.50241,1.22046,0.51453,0.95622,0.00074864,0.00074864,0.00074864
634,1606.22,0.82758,0.42326,0.85325,0.92334,0.90456,0.9274,0.50627,1.20794,0.51244,0.95537,0.00074666,0.00074666,0.00074666
635,1608.66,0.77314,0.41282,0.84873,0.92464,0.90297,0.92797,0.51719,1.19143,0.50558,0.95218,0.00074468,0.00074468,0.00074468
636,1611.07,0.78527,0.41035,0.84617,0.92499,0.90494,0.92793,0.51361,1.17783,0.50216,0.94965,0.0007427,0.0007427,0.0007427
637,1613.37,0.77673,0.41189,0.85052,0.92107,0.91248,0.92798,0.50214,1.17368,0.5063,0.94644,0.00074072,0.00074072,0.00074072
638,1615.81,0.76885,0.40754,0.84256,0.92547,0.91223,0.92996,0.50476,1.17375,0.50653,0.94662,0.00073874,0.00073874,0.00073874
639,1618.25,0.82112,0.42806,0.84843,0.92305,0.91108,0.92439,0.50854,1.17578,0.5041,0.95055,0.00073676,0.00073676,0.00073676
640,1620.86,0.7848,0.4102,0.84296,0.928,0.91529,0.93134,0.51477,1.18688,0.50462,0.95085,0.00073478,0.00073478,0.00073478
641,1623.34,0.80092,0.41436,0.8539,0.92335,0.90959,0.92715,0.5014,1.19263,0.50841,0.95299,0.0007328,0.0007328,0.0007328
642,1625.75,0.83124,0.43117,0.86371,0.9206,0.90655,0.92475,0.49723,1.19692,0.50734,0.9529,0.00073082,0.00073082,0.00073082
643,1628.23,0.8327,0.42501,0.8525,0.91832,0.91146,0.92724,0.50209,1.1987,0.50949,0.95427,0.00072884,0.00072884,0.00072884
644,1630.83,0.78525,0.41248,0.84678,0.91849,0.90954,0.92763,0.50617,1.1888,0.51054,0.95369,0.00072686,0.00072686,0.00072686
645,1633.28,0.82053,0.42289,0.8553,0.92587,0.91069,0.93185,0.52591,1.19198,0.50426,0.95311,0.00072488,0.00072488,0.00072488
646,1635.66,0.81347,0.42047,0.85111,0.92439,0.91108,0.93139,0.52486,1.19602,0.50427,0.9547,0.0007229,0.0007229,0.0007229
647,1638.31,0.80204,0.42177,0.85287,0.92205,0.91069,0.93,0.51638,1.211,0.51197,0.95723,0.00072092,0.00072092,0.00072092
648,1640.89,0.8138,0.4272,0.84949,0.92423,0.9117,0.92986,0.52006,1.2017,0.51178,0.95235,0.00071894,0.00071894,0.00071894
649,1643.32,0.82765,0.43243,0.8622,0.91791,0.91338,0.92757,0.50447,1.19566,0.51185,0.94936,0.00071696,0.00071696,0.00071696
650,1645.76,0.80954,0.42266,0.84812,0.91509,0.91292,0.92609,0.50245,1.20263,0.51464,0.95124,0.00071498,0.00071498,0.00071498
651,1648.09,0.77264,0.41497,0.84653,0.91755,0.90855,0.92725,0.49688,1.20333,0.51907,0.95483,0.000713,0.000713,0.000713
652,1650.54,0.81115,0.42791,0.84343,0.91745,0.90494,0.92361,0.49702,1.18863,0.51368,0.95134,0.00071102,0.00071102,0.00071102
653,1653.09,0.78806,0.41156,0.84887,0.93091,0.90878,0.93069,0.49997,1.19018,0.51362,0.94971,0.00070904,0.00070904,0.00070904
654,1655.52,0.81386,0.41848,0.84611,0.92559,0.90586,0.92522,0.49173,1.19817,0.51663,0.95345,0.00070706,0.00070706,0.00070706
655,1657.93,0.79701,0.41525,0.84853,0.92449,0.91039,0.9294,0.49915,1.21352,0.51374,0.95762,0.00070508,0.00070508,0.00070508
656,1660.34,0.81991,0.41766,0.85786,0.92735,0.90993,0.93157,0.50394,1.22058,0.51189,0.95855,0.0007031,0.0007031,0.0007031
657,1662.73,0.81438,0.41937,0.85427,0.92474,0.90954,0.93005,0.508,1.18232,0.50133,0.95158,0.00070112,0.00070112,0.00070112
658,1665.25,0.80223,0.42634,0.84817,0.92567,0.91376,0.93185,0.51336,1.17873,0.5025,0.94899,0.00069914,0.00069914,0.00069914
659,1667.85,0.78123,0.41649,0.8492,0.92307,0.91065,0.93012,0.52009,1.17515,0.49731,0.94393,0.00069716,0.00069716,0.00069716
660,1670.24,0.77059,0.40424,0.83809,0.92296,0.91836,0.93226,0.52047,1.1668,0.49597,0.94206,0.00069518,0.00069518,0.00069518
661,1672.64,0.76126,0.40114,0.84189,0.92549,0.9189,0.93216,0.5181,1.17254,0.49965,0.9447,0.0006932,0.0006932,0.0006932
662,1675.14,0.80505,0.42035,0.8475,0.92656,0.91184,0.92842,0.5102,1.17374,0.5028,0.9466,0.00069122,0.00069122,0.00069122
663,1677.66,0.8144,0.41211,0.84654,0.92102,0.90729,0.92259,0.50409,1.20057,0.50728,0.9515,0.00068924,0.00068924,0.00068924
664,1680.01,0.82262,0.42576,0.85491,0.92247,0.90916,0.92617,0.50497,1.21085,0.50765,0.95287,0.00068726,0.00068726,0.00068726
665,1682.37,0.7948,0.4172,0.85988,0.92467,0.90609,0.92407,0.50617,1.20266,0.50692,0.95509,0.00068528,0.00068528,0.00068528
666,1685.02,0.8022,0.41728,0.84476,0.92652,0.90862,0.92709,0.51302,1.21774,0.50618,0.95713,0.0006833,0.0006833,0.0006833
667,1687.4,0.78756,0.41189,0.84553,0.926,0.90763,0.92611,0.51366,1.2111,0.50184,0.95676,0.00068132,0.00068132,0.00068132
668,1689.8,0.78398,0.41753,0.85358,0.92512,0.90648,0.92516,0.51335,1.19996,0.50039,0.95818,0.00067934,0.00067934,0.00067934
669,1692.27,0.77061,0.40516,0.83632,0.92857,0.91529,0.93251,0.52155,1.19913,0.49997,0.95497,0.00067736,0.00067736,0.00067736
670,1694.79,0.80863,0.41814,0.85793,0.92473,0.91338,0.93094,0.5138,1.19243,0.50055,0.95412,0.00067538,0.00067538,0.00067538
671,1697.25,0.78984,0.40969,0.84771,0.91789,0.90409,0.92171,0.48875,1.20106,0.50941,0.95643,0.0006734,0.0006734,0.0006734
672,1699.85,0.78767,0.40755,0.85186,0.91916,0.90609,0.92369,0.48969,1.21484,0.51206,0.95504,0.00067142,0.00067142,0.00067142
673,1702.4,0.84059,0.43136,0.86182,0.92021,0.91065,0.92217,0.48533,1.21453,0.51117,0.95408,0.00066944,0.00066944,0.00066944
674,1704.85,0.79844,0.4137,0.84204,0.91799,0.90993,0.92008,0.48154,1.20609,0.51352,0.95549,0.00066746,0.00066746,0.00066746
675,1707.31,0.78374,0.40132,0.83892,0.92179,0.90807,0.92291,0.48621,1.21252,0.51663,0.95731,0.00066548,0.00066548,0.00066548
676,1709.75,0.79559,0.41408,0.85172,0.92391,0.90751,0.92329,0.49289,1.2125,0.51403,0.95613,0.0006635,0.0006635,0.0006635
677,1712.17,0.79734,0.41569,0.8389,0.92672,0.90609,0.92843,0.5094,1.20912,0.50848,0.95395,0.00066152,0.00066152,0.00066152
678,1714.56,0.76574,0.41209,0.83953,0.92502,0.90341,0.92544,0.51381,1.21996,0.51432,0.95604,0.00065954,0.00065954,0.00065954
679,1717.27,0.83675,0.42016,0.85329,0.91672,0.90801,0.92697,0.50789,1.21257,0.52362,0.95557,0.00065756,0.00065756,0.00065756
680,1719.67,0.77418,0.41304,0.84137,0.91941,0.90686,0.92585,0.50554,1.20292,0.52147,0.9544,0.00065558,0.00065558,0.00065558
681,1722.11,0.81275,0.41643,0.84532,0.9247,0.91031,0.9279,0.5143,1.18794,0.50571,0.95127,0.0006536,0.0006536,0.0006536
682,1724.49,0.78246,0.40882,0.84991,0.92456,0.91069,0.92795,0.5186,1.19414,0.50501,0.95154,0.00065162,0.00065162,0.00065162
683,1726.88,0.81144,0.41377,0.85332,0.92596,0.91073,0.93103,0.51862,1.19864,0.50714,0.95578,0.00064964,0.00064964,0.00064964
684,1729.27,0.7955,0.41164,0.84286,0.92828,0.90785,0.9297,0.51397,1.19594,0.50702,0.95634,0.00064766,0.00064766,0.00064766
685,1731.77,0.85533,0.43352,0.85513,0.9212,0.91402,0.92662,0.50853,1.20514,0.50998,0.95418,0.00064568,0.00064568,0.00064568
686,1734.49,0.77423,0.40518,0.83721,0.92323,0.91264,0.92793,0.50987,1.19396,0.50806,0.95118,0.0006437,0.0006437,0.0006437
687,1736.87,0.78253,0.41439,0.84877,0.92383,0.90341,0.92376,0.50242,1.20494,0.50804,0.95619,0.00064172,0.00064172,0.00064172
688,1739.29,0.79216,0.41049,0.85426,0.92205,0.91146,0.92657,0.50655,1.20774,0.5046,0.95617,0.00063974,0.00063974,0.00063974
689,1741.76,0.78581,0.41252,0.85247,0.92391,0.90993,0.92895,0.49736,1.19622,0.5026,0.95613,0.00063776,0.00063776,0.00063776
690,1744.13,0.81169,0.41921,0.85416,0.92195,0.90545,0.92875,0.49555,1.19556,0.50598,0.95572,0.00063578,0.00063578,0.00063578
691,1746.44,0.79895,0.40884,0.85425,0.923,0.90954,0.93016,0.49861,1.19859,0.51021,0.95422,0.0006338,0.0006338,0.0006338
692,1748.92,0.84204,0.43379,0.85734,0.92028,0.9115,0.92809,0.49817,1.1809,0.50826,0.95111,0.00063182,0.00063182,0.00063182
693,1751.67,0.81544,0.41623,0.85198,0.9218,0.91271,0.92971,0.51337,1.17711,0.50645,0.94748,0.00062984,0.00062984,0.00062984
694,1754.08,0.79664,0.41611,0.84325,0.92721,0.90839,0.9294,0.51807,1.18993,0.50885,0.9503,0.00062786,0.00062786,0.00062786
695,1756.47,0.76515,0.40334,0.84054,0.92869,0.9135,0.9307,0.51799,1.2034,0.5104,0.95359,0.00062588,0.00062588,0.00062588
696,1758.82,0.78079,0.41102,0.85066,0.92576,0.90763,0.9262,0.50938,1.21623,0.51243,0.95679,0.0006239,0.0006239,0.0006239
697,1761.24,0.77957,0.405,0.84256,0.92534,0.91203,0.92985,0.50532,1.20193,0.51315,0.95308,0.00062192,0.00062192,0.00062192
698,1763.67,0.84082,0.42209,0.8576,0.92414,0.91223,0.92976,0.5011,1.19177,0.51257,0.94931,0.00061994,0.00061994,0.00061994
699,1766.23,0.75539,0.39883,0.8419,0.92801,0.90954,0.92985,0.50039,1.20982,0.51282,0.95035,0.00061796,0.00061796,0.00061796
700,1768.6,0.76832,0.40438,0.83741,0.92496,0.91146,0.92944,0.50317,1.2064,0.50934,0.94938,0.00061598,0.00061598,0.00061598
701,1770.93,0.76031,0.40456,0.84184,0.92006,0.90494,0.92301,0.50148,1.18546,0.50727,0.95364,0.000614,0.000614,0.000614
702,1773.29,0.78493,0.40824,0.85133,0.91984,0.90606,0.92216,0.51282,1.18107,0.50479,0.953,0.00061202,0.00061202,0.00061202
703,1775.71,0.77521,0.40407,0.84202,0.92667,0.91529,0.9309,0.53101,1.18026,0.50063,0.95137,0.00061004,0.00061004,0.00061004
704,1778.11,0.75532,0.40341,0.84394,0.92365,0.91453,0.92714,0.53152,1.17276,0.49782,0.94952,0.00060806,0.00060806,0.00060806
705,1780.55,0.77668,0.40211,0.84126,0.92665,0.91512,0.9306,0.53471,1.17403,0.49822,0.94633,0.00060608,0.00060608,0.00060608
706,1783.12,0.79262,0.40863,0.8444,0.92511,0.9138,0.92906,0.52904,1.18599,0.50208,0.94671,0.0006041,0.0006041,0.0006041
707,1785.57,0.78569,0.41556,0.83833,0.92266,0.90999,0.92762,0.50567,1.18412,0.50616,0.94974,0.00060212,0.00060212,0.00060212
708,1787.96,0.77174,0.40685,0.84717,0.92811,0.90551,0.92693,0.49977,1.1873,0.50561,0.95019,0.00060014,0.00060014,0.00060014
709,1790.36,0.78279,0.40237,0.84803,0.92665,0.90801,0.92861,0.49537,1.20715,0.51127,0.95163,0.00059816,0.00059816,0.00059816
710,1792.79,0.8021,0.40915,0.84613,0.92587,0.90916,0.92741,0.49184,1.19528,0.50812,0.95192,0.00059618,0.00059618,0.00059618
711,1795.21,0.80444,0.41063,0.84705,0.92102,0.91568,0.92226,0.49781,1.18073,0.5032,0.95121,0.0005942,0.0005942,0.0005942
712,1797.61,0.77288,0.40682,0.84054,0.92132,0.91759,0.92517,0.50279,1.19133,0.50535,0.95244,0.00059222,0.00059222,0.00059222
713,1800.22,0.78068,0.4074,0.84795,0.93149,0.90684,0.92721,0.50255,1.21439,0.51034,0.95685,0.00059024,0.00059024,0.00059024
714,1802.6,0.77119,0.40549,0.84313,0.92468,0.91286,0.92687,0.50319,1.20709,0.50971,0.95701,0.00058826,0.00058826,0.00058826
715,1805.02,0.7855,0.40696,0.84363,0.92613,0.91306,0.92631,0.50561,1.20832,0.51211,0.95757,0.00058628,0.00058628,0.00058628
716,1807.46,0.74002,0.39223,0.83467,0.92821,0.9069,0.92605,0.50737,1.20688,0.51072,0.95955,0.0005843,0.0005843,0.0005843
717,1809.83,0.75985,0.39886,0.83798,0.92321,0.91606,0.92902,0.51451,1.20327,0.51012,0.95693,0.00058232,0.00058232,0.00058232
718,1812.2,0.76192,0.40078,0.84355,0.92497,0.91663,0.93008,0.5114,1.20383,0.50779,0.95611,0.00058034,0.00058034,0.00058034
719,1814.79,0.76983,0.40447,0.84855,0.92403,0.91299,0.92929,0.50121,1.20085,0.50814,0.95719,0.00057836,0.00057836,0.00057836
720,1817.19,0.80016,0.41481,0.84826,0.92878,0.90974,0.92948,0.50162,1.18685,0.50604,0.95158,0.00057638,0.00057638,0.00057638
721,1819.63,0.79112,0.41134,0.8427,0.92581,0.91568,0.93069,0.50036,1.17305,0.50373,0.94867,0.0005744,0.0005744,0.0005744
722,1822,0.75279,0.39714,0.83098,0.9266,0.91606,0.93148,0.49825,1.17604,0.50561,0.94806,0.00057242,0.00057242,0.00057242
723,1824.36,0.79059,0.41026,0.84516,0.92876,0.91606,0.93056,0.50318,1.18099,0.50533,0.9489,0.00057044,0.00057044,0.00057044
724,1826.82,0.77133,0.39833,0.83984,0.93168,0.90763,0.9287,0.50556,1.18268,0.50303,0.95167,0.00056846,0.00056846,0.00056846
725,1829.45,0.79333,0.4071,0.84641,0.92677,0.912,0.9302,0.51008,1.18511,0.50133,0.9545,0.00056648,0.00056648,0.00056648
726,1831.82,0.74926,0.39291,0.83756,0.92966,0.91261,0.9309,0.51297,1.18208,0.50222,0.9527,0.0005645,0.0005645,0.0005645
727,1834.26,0.77269,0.39471,0.84356,0.92661,0.91469,0.9318,0.51691,1.174,0.49827,0.94987,0.00056252,0.00056252,0.00056252
728,1836.63,0.78103,0.39875,0.8401,0.93194,0.91327,0.93261,0.5198,1.17818,0.49988,0.94927,0.00056054,0.00056054,0.00056054
729,1838.95,0.74501,0.39082,0.83932,0.92892,0.91163,0.9308,0.5153,1.18555,0.50421,0.9542,0.00055856,0.00055856,0.00055856
730,1841.17,0.77417,0.39846,0.85128,0.92561,0.9109,0.92679,0.51339,1.18914,0.50674,0.95678,0.00055658,0.00055658,0.00055658
731,1843.6,0.77905,0.40277,0.85042,0.92736,0.91376,0.92951,0.5147,1.20684,0.50844,0.95558,0.0005546,0.0005546,0.0005546
732,1846.18,0.80117,0.41126,0.85596,0.92602,0.91031,0.92757,0.5119,1.20333,0.50539,0.95546,0.00055262,0.00055262,0.00055262
733,1848.58,0.78325,0.40655,0.83452,0.92707,0.90533,0.9277,0.50906,1.20071,0.50765,0.95584,0.00055064,0.00055064,0.00055064
734,1851.04,0.75123,0.39937,0.84007,0.92514,0.90944,0.92934,0.51072,1.20294,0.5065,0.95548,0.00054866,0.00054866,0.00054866
