epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
395,1663.5,0.86798,1.2027,0.4779,0.84678,0.91885,0.91138,0.92299,0.4824,0.89788,0.88632,0.88899,0.4035,1.23425,2.48223,0.56673,0.93828,0.00121988,0.00121988,0.00121988
396,1667.54,0.86668,1.20499,0.47829,0.85856,0.92331,0.91374,0.92726,0.49756,0.90534,0.88578,0.89341,0.41992,1.21889,2.4093,0.5601,0.93475,0.0012179,0.0012179,0.0012179
397,1671.58,0.86434,1.24761,0.47771,0.86068,0.91781,0.90916,0.92127,0.4864,0.90875,0.88557,0.88898,0.41794,1.1865,2.44142,0.55494,0.9326,0.00121592,0.00121592,0.00121592
398,1675.77,0.90364,1.37436,0.50266,0.86657,0.91539,0.91108,0.92349,0.4893,0.91293,0.88009,0.89125,0.42012,1.189,2.43514,0.55736,0.93241,0.00121394,0.00121394,0.00121394
399,1679.88,0.90091,1.37491,0.50193,0.86172,0.92902,0.91309,0.932,0.52409,0.91361,0.89179,0.90216,0.45198,1.16515,2.25071,0.54032,0.92299,0.00121196,0.00121196,0.00121196
400,1684.59,0.87191,1.30143,0.48688,0.85845,0.92282,0.91338,0.92853,0.51863,0.9105,0.8851,0.89424,0.44877,1.16308,2.27236,0.54042,0.92434,0.00120998,0.00120998,0.00120998
401,1688.81,0.90172,1.28227,0.48836,0.85702,0.92618,0.90916,0.9272,0.50454,0.91304,0.88808,0.8972,0.42734,1.21415,2.33396,0.55714,0.93289,0.001208,0.001208,0.001208
402,1692.95,0.85309,1.20837,0.47842,0.86317,0.92509,0.90885,0.92687,0.50481,0.9116,0.88731,0.89433,0.42961,1.20274,2.35049,0.55661,0.93339,0.00120602,0.00120602,0.00120602
403,1696.86,0.85658,1.2085,0.47426,0.85328,0.92778,0.91031,0.92968,0.50987,0.90995,0.88695,0.89686,0.43361,1.20331,2.4186,0.53989,0.93419,0.00120404,0.00120404,0.00120404
404,1700.78,0.85394,1.24738,0.47398,0.85465,0.92773,0.90916,0.92922,0.51505,0.90879,0.88693,0.89638,0.43684,1.19783,2.36673,0.53695,0.9329,0.00120206,0.00120206,0.00120206
405,1704.76,0.81811,1.13886,0.46385,0.84285,0.92506,0.9132,0.9316,0.52198,0.91017,0.88937,0.90024,0.45745,1.16969,2.35805,0.53563,0.9308,0.00120008,0.00120008,0.00120008
406,1709.03,0.87078,1.30048,0.47952,0.85518,0.92085,0.91858,0.93247,0.52635,0.91613,0.88335,0.90042,0.4604,1.17034,2.34773,0.53676,0.92824,0.0011981,0.0011981,0.0011981
407,1713.14,0.86972,1.29317,0.48068,0.8595,0.92853,0.91632,0.93003,0.51097,0.91238,0.88602,0.89376,0.44056,1.21136,2.3102,0.55554,0.93096,0.00119612,0.00119612,0.00119612
408,1717.01,0.85176,1.20315,0.47461,0.85117,0.91906,0.90878,0.92427,0.49833,0.91077,0.8802,0.89543,0.43734,1.21124,2.40694,0.56656,0.93379,0.00119414,0.00119414,0.00119414
409,1721.18,0.89054,1.27804,0.48537,0.85777,0.92323,0.90343,0.92034,0.47645,0.9186,0.88348,0.89538,0.4217,1.21535,2.37581,0.5676,0.9367,0.00119216,0.00119216,0.00119216
410,1725.57,0.86152,1.2241,0.47648,0.85364,0.9237,0.91407,0.92424,0.465,0.90977,0.88386,0.88187,0.40824,1.19681,2.36352,0.56329,0.93289,0.00119018,0.00119018,0.00119018
411,1729.58,0.83015,1.18658,0.47046,0.84927,0.91978,0.90976,0.9241,0.47226,0.91583,0.88419,0.88922,0.41544,1.19351,2.3795,0.55062,0.93079,0.0011882,0.0011882,0.0011882
412,1733.57,0.84499,1.21341,0.47459,0.85462,0.93038,0.91261,0.93035,0.49188,0.91247,0.89108,0.89447,0.43003,1.18196,2.29332,0.54503,0.92894,0.00118622,0.00118622,0.00118622
413,1737.51,0.8555,1.22625,0.47072,0.85428,0.92023,0.91338,0.92504,0.50311,0.90482,0.88961,0.8894,0.42829,1.16795,2.33986,0.5435,0.93243,0.00118424,0.00118424,0.00118424
414,1741.47,0.87067,1.28581,0.48454,0.86089,0.92468,0.91184,0.92775,0.51919,0.90941,0.89268,0.89832,0.44296,1.14559,2.26063,0.54138,0.92756,0.00118226,0.00118226,0.00118226
415,1745.53,0.87622,1.27766,0.48201,0.85479,0.91709,0.90993,0.92276,0.51251,0.90117,0.89345,0.89426,0.43954,1.16817,2.28985,0.54617,0.92896,0.00118028,0.00118028,0.00118028
416,1749.61,0.86306,1.2432,0.47788,0.85805,0.91529,0.90916,0.92173,0.50773,0.90055,0.89201,0.89444,0.4346,1.19631,2.33958,0.5513,0.93215,0.0011783,0.0011783,0.0011783
417,1753.67,0.87791,1.29202,0.48426,0.86215,0.9185,0.91578,0.93054,0.51563,0.8998,0.89345,0.89465,0.43458,1.19558,2.39781,0.54905,0.93343,0.00117632,0.00117632,0.00117632
418,1757.7,0.84237,1.22103,0.46675,0.84257,0.9194,0.91184,0.92699,0.50349,0.89598,0.88479,0.88933,0.42267,1.19023,2.51142,0.5507,0.93437,0.00117434,0.00117434,0.00117434
419,1761.89,0.86305,1.26025,0.47685,0.84764,0.9302,0.91491,0.93303,0.50372,0.91394,0.88738,0.90083,0.42496,1.21409,2.36915,0.55323,0.93382,0.00117236,0.00117236,0.00117236
420,1765.97,0.84929,1.20164,0.46899,0.84549,0.93068,0.91376,0.93126,0.50241,0.91556,0.8877,0.89955,0.43223,1.21554,2.33474,0.5522,0.93228,0.00117038,0.00117038,0.00117038
421,1770.1,0.83702,1.21054,0.46765,0.85697,0.9162,0.91184,0.92466,0.48603,0.91139,0.88463,0.89391,0.42269,1.20091,2.41113,0.54629,0.93429,0.0011684,0.0011684,0.0011684
422,1774.18,0.8798,1.25469,0.4771,0.85521,0.91744,0.91146,0.9257,0.4914,0.90418,0.8877,0.89485,0.41829,1.21276,2.39047,0.55323,0.93412,0.00116642,0.00116642,0.00116642
423,1778.29,0.88995,1.24294,0.47963,0.85386,0.91868,0.91146,0.93068,0.51508,0.89956,0.89248,0.89741,0.4468,1.19604,2.39581,0.54831,0.9306,0.00116444,0.00116444,0.00116444
424,1782.17,0.87342,1.22657,0.47723,0.85421,0.91524,0.91376,0.92617,0.49868,0.89814,0.88884,0.88946,0.43168,1.20027,2.46021,0.54555,0.93137,0.00116246,0.00116246,0.00116246
425,1786.24,0.85632,1.25983,0.48695,0.85725,0.9201,0.91491,0.93088,0.51277,0.90948,0.89383,0.90322,0.44138,1.1789,2.3062,0.54696,0.9236,0.00116048,0.00116048,0.00116048
426,1790.24,0.85281,1.25122,0.47418,0.84933,0.92371,0.9143,0.93209,0.51752,0.90992,0.88667,0.90004,0.45158,1.16679,2.30828,0.54463,0.92297,0.0011585,0.0011585,0.0011585
427,1794.05,0.78394,1.13011,0.44851,0.85139,0.91629,0.91721,0.92844,0.50946,0.89769,0.89459,0.89803,0.42803,1.2009,2.42044,0.55124,0.92809,0.00115652,0.00115652,0.00115652
428,1798.44,0.86684,1.30688,0.47593,0.86116,0.91764,0.91391,0.9275,0.51533,0.91564,0.88198,0.89735,0.44075,1.18553,2.37743,0.54999,0.92674,0.00115454,0.00115454,0.00115454
429,1802.41,0.8331,1.17057,0.45917,0.85138,0.92674,0.90686,0.92589,0.51228,0.9148,0.88693,0.89983,0.44169,1.19137,2.35058,0.55169,0.92913,0.00115256,0.00115256,0.00115256
430,1806.51,0.83732,1.20629,0.46131,0.85562,0.92371,0.91146,0.92685,0.51705,0.91468,0.88756,0.90116,0.44434,1.17673,2.32332,0.54705,0.92732,0.00115058,0.00115058,0.00115058
431,1810.51,0.85902,1.23203,0.47465,0.8595,0.92228,0.91417,0.9315,0.5224,0.90902,0.8808,0.89917,0.45371,1.18457,2.4121,0.54099,0.92853,0.0011486,0.0011486,0.0011486
432,1814.42,0.85387,1.21856,0.47393,0.85988,0.92441,0.90941,0.9295,0.51313,0.9027,0.8877,0.89602,0.44144,1.19543,2.45887,0.54465,0.92977,0.00114662,0.00114662,0.00114662
433,1818.62,0.84054,1.18754,0.46389,0.85514,0.92829,0.91299,0.93246,0.49855,0.90708,0.88846,0.89263,0.42647,1.20472,2.45082,0.54801,0.93212,0.00114464,0.00114464,0.00114464
434,1822.79,0.83518,1.18805,0.46095,0.84774,0.92754,0.91069,0.93043,0.49091,0.90674,0.88348,0.89005,0.42156,1.21241,2.51003,0.54925,0.93456,0.00114266,0.00114266,0.00114266
435,1826.89,0.90019,1.33537,0.48336,0.86092,0.9243,0.90878,0.92704,0.49029,0.91273,0.87773,0.89128,0.42531,1.20634,2.42974,0.54513,0.93343,0.00114068,0.00114068,0.00114068
436,1830.61,0.87829,1.32437,0.48472,0.86899,0.91916,0.90651,0.92423,0.48286,0.91062,0.87773,0.88521,0.42778,1.20565,2.41685,0.54998,0.93397,0.0011387,0.0011387,0.0011387
437,1835.28,0.81235,1.23572,0.46072,0.85354,0.92442,0.90949,0.92893,0.48952,0.91195,0.87735,0.88704,0.42398,1.20435,2.42302,0.55001,0.93198,0.00113672,0.00113672,0.00113672
438,1839.49,0.84096,1.19609,0.46547,0.84566,0.92648,0.91284,0.93127,0.49297,0.91634,0.87811,0.89046,0.42199,1.19352,2.37033,0.5449,0.92913,0.00113474,0.00113474,0.00113474
439,1843.2,0.83305,1.16604,0.46806,0.84839,0.93141,0.91376,0.93687,0.51287,0.91858,0.89076,0.90757,0.4443,1.19306,2.33902,0.53565,0.9287,0.00113276,0.00113276,0.00113276
440,1847.15,0.82252,1.18428,0.46079,0.8542,0.93027,0.90763,0.93493,0.51976,0.91168,0.8862,0.90279,0.44927,1.19116,2.37069,0.53373,0.93012,0.00113078,0.00113078,0.00113078
441,1851.28,0.86891,1.28566,0.47484,0.85807,0.91265,0.91309,0.9286,0.50091,0.89461,0.89345,0.89497,0.42337,1.25385,2.46813,0.55631,0.94344,0.0011288,0.0011288,0.0011288
442,1855.36,0.83751,1.16112,0.45316,0.84351,0.91464,0.91031,0.93031,0.50374,0.89866,0.88846,0.89761,0.44236,1.23916,2.51003,0.55319,0.94127,0.00112682,0.00112682,0.00112682
443,1859.28,0.86824,1.25044,0.46319,0.85418,0.91166,0.90584,0.92316,0.50345,0.89749,0.88256,0.89532,0.43705,1.22269,2.5596,0.5573,0.94009,0.00112484,0.00112484,0.00112484
444,1863.38,0.83354,1.224,0.46683,0.85009,0.91584,0.90509,0.92478,0.50111,0.8957,0.88271,0.88987,0.42527,1.23966,2.53632,0.56198,0.94171,0.00112286,0.00112286,0.00112286
445,1867.51,0.87123,1.26039,0.47323,0.85451,0.92685,0.90533,0.92932,0.52133,0.90885,0.87904,0.89674,0.45416,1.21553,2.44323,0.55322,0.93607,0.00112088,0.00112088,0.00112088
446,1871.56,0.82831,1.16447,0.45911,0.84282,0.93348,0.90906,0.93135,0.52642,0.91039,0.88397,0.90031,0.45386,1.18754,2.41575,0.54485,0.93058,0.0011189,0.0011189,0.0011189
447,1876.24,0.82641,1.15688,0.45694,0.85134,0.93145,0.90456,0.92911,0.50918,0.91245,0.88687,0.89976,0.44183,1.17909,2.38864,0.54453,0.92707,0.00111692,0.00111692,0.00111692
448,1880.41,0.88075,1.28119,0.47338,0.8552,0.92838,0.90423,0.92677,0.49235,0.91012,0.88488,0.89371,0.43049,1.18405,2.46117,0.54908,0.92945,0.00111494,0.00111494,0.00111494
449,1884.3,0.78845,1.13384,0.44898,0.84409,0.92167,0.91031,0.92799,0.50512,0.90678,0.8854,0.8922,0.43875,1.17426,2.53194,0.53305,0.93157,0.00111296,0.00111296,0.00111296
450,1888.36,0.80826,1.16703,0.44928,0.84577,0.92469,0.91376,0.93014,0.51573,0.91107,0.88739,0.89709,0.44824,1.17675,2.48467,0.53038,0.93188,0.00111098,0.00111098,0.00111098
451,1892.64,0.8501,1.26009,0.46811,0.84765,0.92641,0.90711,0.92616,0.49975,0.91232,0.88137,0.89118,0.4436,1.20223,2.54546,0.54093,0.93769,0.001109,0.001109,0.001109
452,1896.3,0.8595,1.23974,0.47731,0.85026,0.92498,0.90954,0.9259,0.49602,0.90724,0.88195,0.89005,0.43338,1.21518,2.58572,0.5494,0.93811,0.00110702,0.00110702,0.00110702
453,1900.32,0.83801,1.19496,0.46494,0.84685,0.92989,0.91261,0.93339,0.52483,0.91204,0.88624,0.90219,0.45475,1.19547,2.42397,0.54573,0.93078,0.00110504,0.00110504,0.00110504
454,1904.07,0.85744,1.25332,0.46919,0.85288,0.93019,0.90916,0.93245,0.52171,0.90697,0.88557,0.89982,0.4561,1.17704,2.42274,0.54322,0.92875,0.00110306,0.00110306,0.00110306
455,1908.43,0.83581,1.2261,0.4661,0.85329,0.92398,0.91069,0.93328,0.51579,0.91322,0.88331,0.8975,0.44187,1.16267,2.26361,0.54325,0.92485,0.00110108,0.00110108,0.00110108
456,1912.32,0.86011,1.27324,0.47268,0.85916,0.9303,0.90686,0.93186,0.51899,0.91225,0.88459,0.89667,0.43873,1.17712,2.24555,0.5465,0.92806,0.0010991,0.0010991,0.0010991
457,1916.34,0.81426,1.16189,0.45441,0.84195,0.93066,0.90534,0.9302,0.51698,0.91391,0.87926,0.89091,0.43987,1.17452,2.38023,0.53639,0.93257,0.00109712,0.00109712,0.00109712
458,1920.3,0.81816,1.16229,0.45041,0.84011,0.93085,0.90803,0.93284,0.51882,0.91163,0.88425,0.89688,0.44188,1.17333,2.38534,0.53634,0.93133,0.00109514,0.00109514,0.00109514
459,1924.22,0.84833,1.29371,0.47189,0.85778,0.925,0.90533,0.92951,0.51412,0.91465,0.87899,0.89372,0.44159,1.20377,2.4792,0.54364,0.9346,0.00109316,0.00109316,0.00109316
460,1927.98,0.79735,1.11066,0.44785,0.83903,0.92553,0.90988,0.93168,0.50757,0.90861,0.88195,0.89623,0.43456,1.23387,2.60278,0.54632,0.93919,0.00109118,0.00109118,0.00109118
461,1932.12,0.83341,1.17717,0.46418,0.84776,0.92467,0.90724,0.92593,0.51132,0.90504,0.88271,0.89064,0.43617,1.21324,2.54975,0.54497,0.93734,0.0010892,0.0010892,0.0010892
462,1935.86,0.81416,1.15775,0.45966,0.85151,0.92745,0.90649,0.92649,0.51154,0.90827,0.88425,0.89189,0.44686,1.20192,2.51719,0.54335,0.93868,0.00108722,0.00108722,0.00108722
463,1940.04,0.86574,1.25004,0.46824,0.85492,0.92438,0.90893,0.92479,0.5022,0.90748,0.88003,0.8912,0.43589,1.21692,2.55799,0.54462,0.93858,0.00108524,0.00108524,0.00108524
464,1943.92,0.83301,1.21579,0.46314,0.85847,0.92318,0.91208,0.92488,0.4996,0.90179,0.88693,0.88816,0.4262,1.20819,2.50939,0.5434,0.93488,0.00108326,0.00108326,0.00108326
465,1948.29,0.85736,1.22341,0.47073,0.84861,0.92556,0.91338,0.93037,0.5035,0.91851,0.87926,0.89507,0.43545,1.19189,2.46391,0.54324,0.93072,0.00108128,0.00108128,0.00108128
466,1952.25,0.85797,1.26064,0.46568,0.85541,0.9235,0.91146,0.9281,0.50526,0.91619,0.87991,0.89716,0.43932,1.19928,2.48558,0.5419,0.93321,0.0010793,0.0010793,0.0010793
467,1956.13,0.84979,1.2224,0.46547,0.84857,0.92941,0.91031,0.93222,0.51265,0.90769,0.8877,0.89432,0.43383,1.20326,2.45588,0.54178,0.92984,0.00107732,0.00107732,0.00107732
468,1959.73,0.82326,1.16397,0.4601,0.85206,0.92782,0.91146,0.93423,0.51608,0.90901,0.88463,0.89426,0.44432,1.21044,2.44759,0.54132,0.93179,0.00107534,0.00107534,0.00107534
469,1963.71,0.82546,1.16028,0.44973,0.85291,0.92166,0.91541,0.93223,0.51614,0.90272,0.8892,0.89505,0.44548,1.19068,2.44499,0.53472,0.92945,0.00107336,0.00107336,0.00107336
470,1967.65,0.83542,1.16218,0.45307,0.84812,0.92019,0.91476,0.93076,0.5224,0.90357,0.89306,0.89962,0.44972,1.18521,2.36181,0.52904,0.92617,0.00107138,0.00107138,0.00107138
471,1971.69,0.83264,1.18744,0.4549,0.84864,0.92194,0.90995,0.93065,0.51838,0.9005,0.88804,0.89613,0.44426,1.19508,2.39439,0.53304,0.92731,0.0010694,0.0010694,0.0010694
472,1975.76,0.85272,1.22829,0.46292,0.84523,0.9212,0.90962,0.93147,0.51623,0.90519,0.8923,0.90143,0.44726,1.1899,2.40346,0.53768,0.92777,0.00106742,0.00106742,0.00106742
473,1980.07,0.87696,1.271,0.47453,0.8743,0.92805,0.91491,0.93495,0.53215,0.91313,0.89536,0.90684,0.46131,1.17182,2.269,0.53593,0.9228,0.00106544,0.00106544,0.00106544
474,1984.3,0.85493,1.23226,0.45731,0.85006,0.92979,0.91373,0.93424,0.52726,0.9152,0.89352,0.90589,0.45972,1.17531,2.2655,0.53677,0.92298,0.00106346,0.00106346,0.00106346
475,1988.37,0.83673,1.21154,0.46336,0.84011,0.91356,0.91261,0.92747,0.50628,0.90353,0.89306,0.89798,0.44049,1.20388,2.35387,0.55501,0.9273,0.00106148,0.00106148,0.00106148
476,1992.35,0.83765,1.18717,0.46415,0.85261,0.91189,0.91242,0.9254,0.50961,0.90306,0.88908,0.89524,0.44387,1.21624,2.39121,0.54986,0.92921,0.0010595,0.0010595,0.0010595
477,1996.42,0.80282,1.10853,0.4434,0.84388,0.92548,0.90449,0.92407,0.5049,0.91011,0.88003,0.89124,0.43778,1.1852,2.53027,0.53788,0.92788,0.00105752,0.00105752,0.00105752
478,2000.32,0.81271,1.17175,0.45102,0.8451,0.92601,0.90664,0.92488,0.50389,0.90852,0.87934,0.88806,0.42609,1.18862,2.52753,0.53891,0.92877,0.00105554,0.00105554,0.00105554
479,2004.48,0.81764,1.21979,0.45516,0.85132,0.91224,0.90844,0.91695,0.50078,0.90839,0.88557,0.89197,0.43604,1.19318,2.43406,0.54446,0.93067,0.00105356,0.00105356,0.00105356
480,2008.47,0.83843,1.23604,0.45585,0.854,0.91443,0.90934,0.92192,0.50785,0.90888,0.89038,0.89712,0.44878,1.19028,2.39452,0.54116,0.9301,0.00105158,0.00105158,0.00105158
481,2012.45,0.79902,1.09778,0.44316,0.83952,0.92189,0.91606,0.92926,0.5229,0.90556,0.89115,0.89905,0.4466,1.20106,2.4153,0.53895,0.93093,0.0010496,0.0010496,0.0010496
482,2016.79,0.81898,1.14503,0.44955,0.84354,0.9251,0.91184,0.93066,0.51841,0.90898,0.89268,0.90069,0.44563,1.20602,2.44325,0.54243,0.93292,0.00104762,0.00104762,0.00104762
483,2021.05,0.85896,1.30202,0.47095,0.8556,0.92644,0.90648,0.92935,0.51583,0.91104,0.88808,0.89815,0.4443,1.20121,2.42027,0.54147,0.93328,0.00104564,0.00104564,0.00104564
484,2024.88,0.81349,1.13897,0.45148,0.8404,0.92091,0.8992,0.92133,0.49597,0.90348,0.87735,0.88399,0.42471,1.21547,2.50943,0.54765,0.93615,0.00104366,0.00104366,0.00104366
485,2028.89,0.82393,1.19427,0.45672,0.84763,0.92878,0.89971,0.92205,0.48228,0.91084,0.88156,0.88191,0.41196,1.202,2.55323,0.55596,0.93478,0.00104168,0.00104168,0.00104168
486,2033.02,0.8545,1.24754,0.4687,0.85978,0.92944,0.90373,0.92254,0.48633,0.91294,0.88655,0.88313,0.41136,1.18476,2.51895,0.55152,0.93169,0.0010397,0.0010397,0.0010397
487,2037.26,0.82946,1.17788,0.45526,0.84818,0.91913,0.91914,0.92755,0.49822,0.91311,0.87813,0.88165,0.41287,1.18145,2.48676,0.53786,0.92942,0.00103772,0.00103772,0.00103772
488,2041.32,0.80392,1.15448,0.45064,0.85158,0.92594,0.91491,0.92992,0.50289,0.90987,0.88606,0.88583,0.42508,1.1937,2.46755,0.53968,0.93029,0.00103574,0.00103574,0.00103574
489,2045.59,0.81929,1.16136,0.45293,0.84224,0.9282,0.91491,0.93466,0.51209,0.90866,0.89,0.89521,0.44142,1.17593,2.42707,0.53956,0.9282,0.00103376,0.00103376,0.00103376
490,2049.73,0.84146,1.19881,0.46384,0.84656,0.92481,0.91568,0.93476,0.5142,0.90681,0.88769,0.89526,0.44177,1.18565,2.43248,0.53864,0.92841,0.00103178,0.00103178,0.00103178
491,2054.04,0.8301,1.22167,0.4572,0.8425,0.92063,0.91606,0.93081,0.51101,0.90437,0.88846,0.89411,0.43341,1.21763,2.40598,0.54124,0.9295,0.0010298,0.0010298,0.0010298
492,2058.17,0.84405,1.17691,0.4578,0.84993,0.91677,0.91529,0.9267,0.50356,0.90762,0.88578,0.89491,0.42929,1.20558,2.445,0.53964,0.92887,0.00102782,0.00102782,0.00102782
493,2062.29,0.87107,1.25531,0.46963,0.85599,0.92536,0.91759,0.93157,0.51075,0.91619,0.8808,0.89622,0.43811,1.17735,2.41433,0.53338,0.92722,0.00102584,0.00102584,0.00102584
494,2066.38,0.83515,1.19652,0.46026,0.85111,0.92344,0.91874,0.93305,0.51735,0.91352,0.88463,0.90035,0.44531,1.18343,2.38281,0.53238,0.92652,0.00102386,0.00102386,0.00102386
495,2070.57,0.84781,1.21129,0.45796,0.85534,0.92376,0.90916,0.93109,0.50932,0.91614,0.87466,0.89421,0.45144,1.16643,2.41998,0.53523,0.92462,0.00102188,0.00102188,0.00102188
496,2074.89,0.88643,1.27877,0.47097,0.86047,0.92349,0.91136,0.93291,0.51748,0.91411,0.88109,0.89712,0.4544,1.16247,2.38658,0.5341,0.9229,0.0010199,0.0010199,0.0010199
497,2079.29,0.85267,1.22087,0.4622,0.84559,0.9248,0.90801,0.93031,0.50761,0.91125,0.87926,0.89282,0.4462,1.16964,2.50209,0.53789,0.92643,0.00101792,0.00101792,0.00101792
498,2083.42,0.85931,1.22555,0.46378,0.85218,0.92531,0.90692,0.92813,0.51039,0.9096,0.88314,0.89517,0.45289,1.17354,2.51182,0.53625,0.92776,0.00101594,0.00101594,0.00101594
499,2087.61,0.85193,1.21895,0.46242,0.85567,0.92351,0.90993,0.93023,0.52399,0.91168,0.89417,0.9066,0.45004,1.19248,2.33997,0.53904,0.92626,0.00101396,0.00101396,0.00101396
500,2092.02,0.83025,1.1517,0.45604,0.84075,0.91648,0.90844,0.927,0.51479,0.90294,0.89502,0.90263,0.44426,1.20005,2.36599,0.541,0.92848,0.00101198,0.00101198,0.00101198
501,2096.02,0.86374,1.25616,0.47682,0.86155,0.92228,0.91419,0.93188,0.52855,0.91232,0.88885,0.90422,0.45415,1.16508,2.29974,0.53317,0.9249,0.00101,0.00101,0.00101
502,2100.54,0.8367,1.17968,0.45657,0.84731,0.91987,0.91606,0.93124,0.52803,0.91125,0.88655,0.90317,0.45048,1.16814,2.29179,0.5329,0.9254,0.00100802,0.00100802,0.00100802
503,2104.97,0.85328,1.22098,0.47083,0.85307,0.925,0.91414,0.92939,0.50727,0.90895,0.88389,0.8906,0.44261,1.19355,2.39339,0.54044,0.93094,0.00100604,0.00100604,0.00100604
504,2109.06,0.84005,1.18072,0.46229,0.84252,0.92424,0.9165,0.93184,0.51137,0.90691,0.88502,0.89399,0.45131,1.2057,2.35119,0.54,0.93134,0.00100406,0.00100406,0.00100406
505,2113.16,0.79814,1.13422,0.44795,0.8406,0.92466,0.91568,0.93276,0.50845,0.90351,0.88425,0.89256,0.43599,1.20223,2.4137,0.54293,0.93194,0.00100208,0.00100208,0.00100208
506,2117.18,0.79338,1.11153,0.43969,0.83918,0.92094,0.91527,0.93014,0.50459,0.90469,0.88403,0.89117,0.43273,1.19811,2.49216,0.54266,0.93229,0.0010001,0.0010001,0.0010001
507,2121.48,0.86072,1.25955,0.46825,0.85146,0.9182,0.91215,0.92482,0.49119,0.90035,0.8808,0.88375,0.41449,1.23149,2.65524,0.54152,0.93772,0.00099812,0.00099812,0.00099812
508,2125.7,0.85397,1.22772,0.46396,0.8565,0.92362,0.90073,0.92215,0.481,0.90346,0.87466,0.87847,0.40772,1.22063,2.62096,0.54131,0.93556,0.00099614,0.00099614,0.00099614
509,2130.15,0.78884,1.1014,0.44788,0.84068,0.92015,0.91031,0.91816,0.46859,0.89947,0.88826,0.88339,0.40981,1.20923,2.61188,0.5494,0.9344,0.00099416,0.00099416,0.00099416
510,2134.44,0.84631,1.26058,0.46886,0.84837,0.92122,0.91435,0.92358,0.47548,0.90072,0.89018,0.88555,0.41428,1.21157,2.60027,0.54961,0.93143,0.00099218,0.00099218,0.00099218
511,2138.93,0.88069,1.28579,0.46992,0.85835,0.92073,0.91714,0.92702,0.49703,0.9071,0.89444,0.89503,0.42485,1.19365,2.52868,0.54296,0.92913,0.0009902,0.0009902,0.0009902
512,2143.01,0.819,1.20262,0.46243,0.84351,0.9238,0.9154,0.92944,0.50751,0.90889,0.8909,0.89285,0.43341,1.17867,2.47199,0.53879,0.92811,0.00098822,0.00098822,0.00098822
513,2147.31,0.8288,1.23405,0.45432,0.84788,0.92975,0.91313,0.93305,0.52554,0.91384,0.88923,0.90091,0.44927,1.1739,2.38426,0.52967,0.92604,0.00098624,0.00098624,0.00098624
514,2151.39,0.78279,1.11107,0.43741,0.84366,0.92096,0.91108,0.92657,0.5153,0.90867,0.88271,0.89431,0.44421,1.18293,2.44914,0.53415,0.92955,0.00098426,0.00098426,0.00098426
515,2155.39,0.80794,1.18123,0.45367,0.84435,0.921,0.90878,0.92758,0.52209,0.90726,0.88578,0.89945,0.45528,1.21019,2.41037,0.54351,0.93222,0.00098228,0.00098228,0.00098228
516,2159.57,0.87533,1.27662,0.46808,0.85089,0.92309,0.91031,0.93002,0.52763,0.90818,0.88328,0.90165,0.46048,1.20766,2.40468,0.54324,0.93114,0.0009803,0.0009803,0.0009803
517,2163.64,0.82402,1.19231,0.45676,0.84933,0.92001,0.9081,0.92635,0.52168,0.90303,0.88195,0.89706,0.45208,1.17859,2.48288,0.5375,0.92998,0.00097832,0.00097832,0.00097832
518,2168.13,0.85049,1.27281,0.46828,0.85363,0.91757,0.91303,0.93079,0.52834,0.90195,0.88195,0.89666,0.45418,1.17056,2.43821,0.53409,0.92688,0.00097634,0.00097634,0.00097634
519,2172.36,0.86941,1.27011,0.47114,0.85235,0.9264,0.91644,0.93369,0.52718,0.90936,0.88731,0.89961,0.45893,1.18778,2.37978,0.53353,0.93049,0.00097436,0.00097436,0.00097436
520,2176.41,0.85455,1.22417,0.47032,0.85287,0.92395,0.91951,0.93078,0.52156,0.90591,0.88846,0.89517,0.45127,1.18818,2.43167,0.53683,0.93295,0.00097238,0.00097238,0.00097238
521,2180.57,0.84063,1.19074,0.46003,0.84214,0.92689,0.91069,0.92679,0.51884,0.90897,0.8879,0.89585,0.45095,1.19634,2.39929,0.53753,0.9342,0.0009704,0.0009704,0.0009704
522,2184.76,0.81521,1.18968,0.45702,0.84618,0.92719,0.91299,0.92799,0.51845,0.91454,0.89076,0.89969,0.44956,1.18486,2.36173,0.53244,0.93237,0.00096842,0.00096842,0.00096842
523,2188.74,0.78191,1.13699,0.44255,0.84582,0.91045,0.91031,0.92146,0.49098,0.90472,0.88655,0.89113,0.42531,1.20534,2.41223,0.54531,0.93525,0.00096644,0.00096644,0.00096644
524,2193,0.85771,1.21847,0.46372,0.84583,0.91476,0.91644,0.92741,0.49643,0.90659,0.89277,0.89772,0.43013,1.20072,2.38051,0.54438,0.93263,0.00096446,0.00096446,0.00096446
525,2197.17,0.82198,1.19183,0.45148,0.85511,0.92186,0.90801,0.92615,0.49751,0.90166,0.88911,0.89208,0.42686,1.20177,2.45191,0.53716,0.93355,0.00096248,0.00096248,0.00096248
