epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
735,1925.08,0.85131,0.42369,0.84541,0.93223,0.91707,0.95101,0.66816,1.04582,0.47909,0.9195,0.00054668,0.00054668,0.00054668
736,1927.61,0.82938,0.42223,0.84436,0.9377,0.91871,0.94997,0.66327,1.06146,0.47869,0.92333,0.0005447,0.0005447,0.0005447
737,1930.13,0.8225,0.41155,0.85034,0.94178,0.91732,0.94989,0.65929,1.07709,0.48189,0.92834,0.00054272,0.00054272,0.00054272
738,1932.55,0.8028,0.40462,0.84625,0.93573,0.91818,0.94818,0.66316,1.0502,0.48178,0.92311,0.00054074,0.00054074,0.00054074
739,1935.03,0.82172,0.40898,0.836,0.93767,0.91175,0.94962,0.66197,1.0509,0.48549,0.92156,0.00053876,0.00053876,0.00053876
740,1937.54,0.81567,0.415,0.84521,0.93338,0.91578,0.94914,0.65641,1.05921,0.49074,0.92585,0.00053678,0.00053678,0.00053678
741,1939.96,0.79586,0.4107,0.84275,0.93335,0.91537,0.94776,0.65562,1.06616,0.48975,0.92875,0.0005348,0.0005348,0.0005348
742,1942.31,0.78002,0.40747,0.84552,0.93733,0.91299,0.94795,0.65902,1.04652,0.48644,0.9245,0.00053282,0.00053282,0.00053282
743,1944.68,0.75875,0.40352,0.8392,0.9392,0.91385,0.94839,0.66339,1.0358,0.4857,0.92044,0.00053084,0.00053084,0.00053084
744,1947.81,0.79855,0.41308,0.83603,0.93945,0.91348,0.94859,0.66951,1.02748,0.48113,0.91604,0.00052886,0.00052886,0.00052886
745,1950.22,0.80015,0.41228,0.83801,0.94143,0.91151,0.9489,0.67169,1.02884,0.48107,0.91515,0.00052688,0.00052688,0.00052688
746,1952.72,0.76293,0.40005,0.83279,0.93765,0.91429,0.95002,0.67342,1.02235,0.47913,0.91111,0.0005249,0.0005249,0.0005249
747,1955.14,0.79835,0.41442,0.84219,0.93712,0.91613,0.94978,0.6727,1.02094,0.47827,0.91113,0.00052292,0.00052292,0.00052292
748,1957.65,0.77839,0.40071,0.83812,0.93658,0.91732,0.95064,0.66969,1.03449,0.48341,0.91459,0.00052094,0.00052094,0.00052094
749,1960.04,0.75867,0.40304,0.83574,0.9331,0.92165,0.95077,0.66324,1.04596,0.48485,0.91871,0.00051896,0.00051896,0.00051896
750,1962.41,0.79796,0.40862,0.84753,0.93917,0.91775,0.94901,0.65779,1.05927,0.48265,0.92824,0.00051698,0.00051698,0.00051698
751,1964.74,0.76289,0.39526,0.83955,0.94379,0.91515,0.949,0.65107,1.07095,0.48509,0.93397,0.000515,0.000515,0.000515
752,1967.39,0.80338,0.40883,0.84463,0.9363,0.91625,0.94827,0.63975,1.09768,0.49462,0.94006,0.00051302,0.00051302,0.00051302
753,1970.24,0.74841,0.40261,0.83704,0.93617,0.91429,0.94843,0.64574,1.07997,0.49211,0.93543,0.00051104,0.00051104,0.00051104
754,1972.78,0.74247,0.38909,0.83419,0.93139,0.91948,0.95052,0.65054,1.06722,0.48611,0.93348,0.00050906,0.00050906,0.00050906
755,1975.18,0.73768,0.39144,0.84093,0.9324,0.91861,0.94994,0.64859,1.06667,0.48717,0.93403,0.00050708,0.00050708,0.00050708
756,1977.76,0.77976,0.40418,0.83594,0.94375,0.91212,0.94945,0.64945,1.06569,0.48762,0.9336,0.0005051,0.0005051,0.0005051
757,1980.37,0.79952,0.41106,0.84526,0.94623,0.91082,0.94823,0.64874,1.0646,0.48945,0.93218,0.00050312,0.00050312,0.00050312
758,1982.87,0.79379,0.41161,0.84838,0.94436,0.91111,0.94814,0.64762,1.07046,0.49376,0.93363,0.00050114,0.00050114,0.00050114
759,1985.26,0.73961,0.38981,0.83414,0.9405,0.91003,0.94803,0.6479,1.06503,0.49059,0.93296,0.00049916,0.00049916,0.00049916
760,1987.73,0.79454,0.41284,0.83746,0.93684,0.91861,0.94896,0.64795,1.07269,0.48787,0.93531,0.00049718,0.00049718,0.00049718
761,1990.14,0.80086,0.41387,0.84171,0.9397,0.91948,0.94974,0.64606,1.07903,0.48689,0.93662,0.0004952,0.0004952,0.0004952
762,1993.02,0.75944,0.40026,0.83765,0.93467,0.92294,0.95131,0.65346,1.05297,0.48061,0.927,0.00049322,0.00049322,0.00049322
763,1995.45,0.77847,0.40385,0.84414,0.93808,0.92597,0.95115,0.65095,1.07401,0.48236,0.93205,0.00049124,0.00049124,0.00049124
764,1998.02,0.80849,0.40362,0.84012,0.9431,0.92251,0.95119,0.64991,1.08313,0.48479,0.93415,0.00048926,0.00048926,0.00048926
765,2000.62,0.78746,0.40494,0.83382,0.94206,0.92205,0.95119,0.65098,1.06734,0.48284,0.92932,0.00048728,0.00048728,0.00048728
766,2003.05,0.74003,0.38763,0.82582,0.93419,0.92786,0.95087,0.65316,1.05982,0.47731,0.92679,0.0004853,0.0004853,0.0004853
767,2005.51,0.76983,0.39759,0.84136,0.93182,0.92597,0.95068,0.65676,1.05794,0.47716,0.92561,0.00048332,0.00048332,0.00048332
768,2007.88,0.73806,0.38764,0.83543,0.93896,0.91429,0.94813,0.65387,1.05983,0.48015,0.92706,0.00048134,0.00048134,0.00048134
769,2010.3,0.75237,0.39092,0.83699,0.92727,0.92597,0.94758,0.65511,1.05812,0.47925,0.92738,0.00047936,0.00047936,0.00047936
770,2012.78,0.78327,0.4037,0.84778,0.93529,0.91356,0.9487,0.66377,1.03222,0.47818,0.91906,0.00047738,0.00047738,0.00047738
771,2015.73,0.76822,0.39583,0.83318,0.9349,0.91391,0.94899,0.66388,1.03564,0.48008,0.91809,0.0004754,0.0004754,0.0004754
772,2018.16,0.77131,0.39699,0.83787,0.94291,0.91039,0.94856,0.66586,1.0419,0.48041,0.9177,0.00047342,0.00047342,0.00047342
773,2020.62,0.78062,0.40039,0.83798,0.94234,0.91169,0.94979,0.66231,1.05257,0.48245,0.91985,0.00047144,0.00047144,0.00047144
774,2022.99,0.76346,0.39243,0.83679,0.93779,0.91515,0.94932,0.65734,1.05826,0.4823,0.92269,0.00046946,0.00046946,0.00046946
775,2025.33,0.77839,0.40451,0.85021,0.93637,0.91734,0.9504,0.65713,1.06375,0.48402,0.92534,0.00046748,0.00046748,0.00046748
776,2027.64,0.78105,0.40656,0.84538,0.93936,0.91861,0.95203,0.66031,1.05961,0.48138,0.92653,0.0004655,0.0004655,0.0004655
777,2030.1,0.84356,0.4143,0.85856,0.94065,0.91938,0.95262,0.66937,1.03294,0.47758,0.91829,0.00046352,0.00046352,0.00046352
778,2032.72,0.76354,0.39744,0.83642,0.93611,0.91732,0.95196,0.67064,1.03413,0.47618,0.91794,0.00046154,0.00046154,0.00046154
779,2035.05,0.79158,0.40196,0.84268,0.93088,0.92123,0.95076,0.66804,1.03516,0.47704,0.91854,0.00045956,0.00045956,0.00045956
780,2037.54,0.82658,0.4158,0.83891,0.93873,0.91527,0.95013,0.67171,1.01204,0.47302,0.91286,0.00045758,0.00045758,0.00045758
781,2039.84,0.77285,0.39959,0.83767,0.94255,0.91613,0.95144,0.67309,1.01081,0.47316,0.91296,0.0004556,0.0004556,0.0004556
782,2042.5,0.77258,0.40584,0.84263,0.9442,0.91559,0.95049,0.66748,1.03666,0.47617,0.9196,0.00045362,0.00045362,0.00045362
783,2044.74,0.74985,0.39101,0.83767,0.94371,0.91438,0.94998,0.67088,1.0315,0.47434,0.91819,0.00045164,0.00045164,0.00045164
784,2047.27,0.7907,0.40784,0.84132,0.9452,0.91169,0.94946,0.67088,1.02537,0.47624,0.91691,0.00044966,0.00044966,0.00044966
785,2049.67,0.81362,0.40567,0.8504,0.94575,0.9131,0.95031,0.66972,1.02539,0.47657,0.91787,0.00044768,0.00044768,0.00044768
786,2052.06,0.73811,0.38791,0.8391,0.94708,0.91126,0.94949,0.67052,1.02706,0.47177,0.9206,0.0004457,0.0004457,0.0004457
787,2054.28,0.7543,0.3945,0.84803,0.94288,0.91464,0.9492,0.66727,1.0283,0.47291,0.92174,0.00044372,0.00044372,0.00044372
788,2056.7,0.83141,0.42378,0.85437,0.93566,0.91255,0.94765,0.65492,1.05083,0.48062,0.92578,0.00044174,0.00044174,0.00044174
789,2059.24,0.8303,0.41796,0.8517,0.93828,0.91515,0.94894,0.65365,1.05685,0.4825,0.92665,0.00043976,0.00043976,0.00043976
790,2061.59,0.76228,0.39856,0.84086,0.93859,0.91965,0.94877,0.65766,1.05283,0.48049,0.92322,0.00043778,0.00043778,0.00043778
791,2063.98,0.77489,0.39869,0.83838,0.94024,0.91266,0.94938,0.65662,1.05844,0.48227,0.92273,0.0004358,0.0004358,0.0004358
792,2066.65,0.72043,0.3819,0.83341,0.94293,0.91126,0.94991,0.66397,1.04178,0.48021,0.91693,0.00043382,0.00043382,0.00043382
793,2069,0.745,0.3865,0.83646,0.93867,0.91439,0.94938,0.66778,1.03622,0.4774,0.91616,0.00043184,0.00043184,0.00043184
794,2071.41,0.75645,0.39746,0.83359,0.93765,0.90693,0.9473,0.66186,1.04558,0.48028,0.91909,0.00042986,0.00042986,0.00042986
795,2073.79,0.78485,0.4015,0.83899,0.93607,0.90641,0.94615,0.66128,1.04293,0.48252,0.91908,0.00042788,0.00042788,0.00042788
796,2076.22,0.73986,0.38693,0.82707,0.93411,0.91438,0.94726,0.66063,1.03834,0.4831,0.91885,0.0004259,0.0004259,0.0004259
797,2078.72,0.75616,0.39078,0.83404,0.93325,0.91602,0.94733,0.66095,1.03684,0.48189,0.91838,0.00042392,0.00042392,0.00042392
798,2081.27,0.7812,0.40277,0.83644,0.92932,0.91948,0.94728,0.65931,1.03536,0.48465,0.91777,0.00042194,0.00042194,0.00042194
799,2083.61,0.7265,0.38986,0.83106,0.93221,0.91679,0.94742,0.65771,1.04155,0.4883,0.91859,0.00041996,0.00041996,0.00041996
800,2086.18,0.81487,0.41272,0.84617,0.93899,0.91645,0.94774,0.65413,1.05562,0.48755,0.92246,0.00041798,0.00041798,0.00041798
801,2089.17,0.78653,0.40324,0.841,0.93672,0.91642,0.94747,0.65705,1.04891,0.48627,0.91969,0.000416,0.000416,0.000416
802,2091.48,0.74254,0.38667,0.83875,0.9359,0.91656,0.94747,0.66304,1.04048,0.47998,0.91801,0.00041402,0.00041402,0.00041402
803,2093.83,0.74459,0.38601,0.83989,0.93612,0.92338,0.94864,0.66491,1.04364,0.47668,0.92022,0.00041204,0.00041204,0.00041204
804,2096.34,0.77161,0.39317,0.83454,0.94404,0.92014,0.95128,0.6635,1.03631,0.4795,0.92111,0.00041006,0.00041006,0.00041006
805,2098.9,0.74615,0.38779,0.83875,0.94375,0.91732,0.9504,0.66252,1.0354,0.48054,0.92172,0.00040808,0.00040808,0.00040808
806,2101.39,0.73985,0.38839,0.83278,0.94166,0.91818,0.95045,0.66348,1.03661,0.47453,0.92262,0.0004061,0.0004061,0.0004061
807,2103.78,0.75894,0.38926,0.83395,0.93826,0.92468,0.9516,0.66293,1.04194,0.47372,0.92307,0.00040412,0.00040412,0.00040412
808,2106.25,0.7448,0.38554,0.83119,0.93417,0.92857,0.95074,0.65627,1.05293,0.47981,0.925,0.00040214,0.00040214,0.00040214
809,2108.65,0.76241,0.39638,0.83319,0.93717,0.92986,0.95083,0.65418,1.0613,0.48076,0.92685,0.00040016,0.00040016,0.00040016
810,2111.45,0.75841,0.39554,0.83012,0.94195,0.92165,0.95101,0.6529,1.06699,0.47942,0.93137,0.00039818,0.00039818,0.00039818
811,2113.92,0.75695,0.39045,0.82701,0.9381,0.92165,0.95097,0.65003,1.07103,0.47828,0.93337,0.0003962,0.0003962,0.0003962
812,2116.46,0.76617,0.39433,0.83239,0.94227,0.91145,0.94961,0.64854,1.07237,0.48153,0.93502,0.00039422,0.00039422,0.00039422
813,2118.81,0.80629,0.40244,0.84986,0.94104,0.91515,0.95021,0.65059,1.06795,0.48225,0.93334,0.00039224,0.00039224,0.00039224
814,2121.27,0.79973,0.40673,0.84632,0.93989,0.91558,0.94809,0.65504,1.05414,0.48022,0.92788,0.00039026,0.00039026,0.00039026
815,2123.57,0.76287,0.38652,0.84699,0.9337,0.91442,0.94843,0.65807,1.03761,0.47835,0.92167,0.00038828,0.00038828,0.00038828
816,2126.16,0.78104,0.40243,0.83944,0.93743,0.91443,0.94767,0.65686,1.04601,0.48212,0.92164,0.0003863,0.0003863,0.0003863
817,2128.5,0.73333,0.3872,0.83238,0.93771,0.91881,0.94772,0.64962,1.06471,0.48495,0.92569,0.00038432,0.00038432,0.00038432
818,2130.91,0.74313,0.38808,0.8376,0.93698,0.92078,0.94763,0.65488,1.05547,0.48409,0.92273,0.00038234,0.00038234,0.00038234
819,2133.19,0.74464,0.39347,0.83077,0.938,0.91948,0.94809,0.65981,1.0432,0.48357,0.91905,0.00038036,0.00038036,0.00038036
820,2135.94,0.75708,0.39998,0.83391,0.93555,0.91905,0.94801,0.65737,1.05303,0.48802,0.92171,0.00037838,0.00037838,0.00037838
821,2138.36,0.73654,0.38193,0.83343,0.93878,0.91616,0.9482,0.65579,1.0562,0.48727,0.92385,0.0003764,0.0003764,0.0003764
822,2140.9,0.74408,0.3872,0.82792,0.93521,0.91905,0.94904,0.66466,1.04144,0.48267,0.92155,0.00037442,0.00037442,0.00037442
823,2143.33,0.743,0.38401,0.82971,0.93578,0.92078,0.94937,0.6652,1.03879,0.48156,0.92119,0.00037244,0.00037244,0.00037244
824,2145.84,0.78378,0.40358,0.84338,0.93695,0.91991,0.94803,0.66542,1.03151,0.47587,0.91874,0.00037046,0.00037046,0.00037046
825,2148.21,0.72515,0.38258,0.83661,0.93715,0.91667,0.94841,0.66727,1.02828,0.47427,0.91693,0.00036848,0.00036848,0.00036848
826,2150.59,0.73522,0.38472,0.83209,0.93607,0.91915,0.94827,0.66611,1.0344,0.47839,0.91719,0.0003665,0.0003665,0.0003665
827,2152.95,0.74136,0.38726,0.83694,0.9357,0.91968,0.94839,0.667,1.03194,0.47911,0.91527,0.00036452,0.00036452,0.00036452
828,2155.3,0.74666,0.38652,0.83434,0.93845,0.9175,0.94928,0.66819,1.03202,0.47445,0.91704,0.00036254,0.00036254,0.00036254
829,2158.05,0.73618,0.38166,0.83485,0.93483,0.91906,0.9489,0.66397,1.03982,0.47953,0.91893,0.00036056,0.00036056,0.00036056
830,2160.36,0.72425,0.38065,0.83962,0.93388,0.91104,0.94818,0.66029,1.0421,0.48401,0.91768,0.00035858,0.00035858,0.00035858
831,2162.65,0.73299,0.38199,0.83148,0.93357,0.91256,0.94895,0.65956,1.04348,0.48349,0.91902,0.0003566,0.0003566,0.0003566
832,2164.96,0.70385,0.37704,0.82837,0.93757,0.91385,0.94869,0.66269,1.03535,0.47794,0.91869,0.00035462,0.00035462,0.00035462
833,2167.2,0.75627,0.39368,0.8356,0.9397,0.91299,0.94794,0.66731,1.02492,0.47476,0.91563,0.00035264,0.00035264,0.00035264
834,2169.68,0.77555,0.39286,0.83579,0.93882,0.91003,0.94591,0.66699,1.02706,0.47704,0.91523,0.00035066,0.00035066,0.00035066
835,2172.12,0.76681,0.39716,0.83192,0.9411,0.90866,0.94565,0.66952,1.02888,0.48059,0.91453,0.00034868,0.00034868,0.00034868
836,2174.53,0.74877,0.38191,0.84087,0.94697,0.90736,0.94805,0.66766,1.03239,0.48142,0.91563,0.0003467,0.0003467,0.0003467
837,2177.16,0.81203,0.40619,0.84153,0.94736,0.91156,0.9483,0.66583,1.03684,0.48056,0.91776,0.00034472,0.00034472,0.00034472
838,2179.65,0.76816,0.3926,0.8385,0.95107,0.91082,0.9476,0.66017,1.04097,0.47829,0.92243,0.00034274,0.00034274,0.00034274
839,2182.53,0.78963,0.40304,0.83551,0.95026,0.91126,0.94888,0.65949,1.03942,0.47669,0.92349,0.00034076,0.00034076,0.00034076
840,2185.05,0.74592,0.39459,0.83736,0.9452,0.91096,0.94747,0.65388,1.04387,0.47836,0.92538,0.00033878,0.00033878,0.00033878
841,2187.39,0.75181,0.3854,0.83411,0.94215,0.91169,0.94667,0.65276,1.04945,0.48044,0.92698,0.0003368,0.0003368,0.0003368
842,2189.92,0.73782,0.38419,0.82791,0.93607,0.91912,0.94756,0.659,1.0428,0.47754,0.92552,0.00033482,0.00033482,0.00033482
843,2192.26,0.76189,0.39053,0.8387,0.93739,0.91861,0.9476,0.65927,1.04282,0.47807,0.92596,0.00033284,0.00033284,0.00033284
844,2194.62,0.77839,0.40543,0.84088,0.94528,0.91235,0.94789,0.65572,1.05994,0.48101,0.92963,0.00033086,0.00033086,0.00033086
845,2197.09,0.75703,0.38758,0.82765,0.94615,0.9127,0.94812,0.65869,1.04847,0.47958,0.92636,0.00032888,0.00032888,0.00032888
846,2199.41,0.7283,0.38268,0.82903,0.94561,0.91082,0.94615,0.65493,1.04972,0.481,0.92603,0.0003269,0.0003269,0.0003269
847,2202.24,0.75147,0.39211,0.83549,0.94437,0.91128,0.94599,0.65077,1.06384,0.48454,0.93026,0.00032492,0.00032492,0.00032492
848,2204.81,0.70807,0.37389,0.82598,0.92914,0.92597,0.94774,0.65598,1.05612,0.47929,0.92767,0.00032294,0.00032294,0.00032294
849,2207.3,0.78652,0.3951,0.8401,0.92803,0.92662,0.94842,0.65926,1.05163,0.47857,0.92414,0.00032096,0.00032096,0.00032096
850,2209.66,0.76034,0.3951,0.83918,0.93474,0.92121,0.94806,0.66393,1.04488,0.47729,0.9193,0.00031898,0.00031898,0.00031898
851,2212.13,0.74858,0.38755,0.82846,0.93425,0.92263,0.94857,0.66849,1.03205,0.47361,0.91605,0.000317,0.000317,0.000317
852,2214.65,0.75396,0.38514,0.83163,0.93601,0.91824,0.94759,0.66892,1.02509,0.47235,0.917,0.00031502,0.00031502,0.00031502
853,2217.09,0.75698,0.387,0.83869,0.93849,0.91813,0.94743,0.66071,1.04108,0.47469,0.92348,0.00031304,0.00031304,0.00031304
854,2219.54,0.80708,0.41547,0.85082,0.93952,0.92136,0.94787,0.65438,1.05925,0.48193,0.93248,0.00031106,0.00031106,0.00031106
855,2221.88,0.73767,0.38339,0.83022,0.93977,0.92035,0.94853,0.65934,1.04668,0.47883,0.92983,0.00030908,0.00030908,0.00030908
856,2224.26,0.76364,0.38433,0.8428,0.93805,0.91732,0.94793,0.66019,1.04558,0.47963,0.92924,0.0003071,0.0003071,0.0003071
857,2226.79,0.79517,0.40345,0.84338,0.94108,0.91732,0.94851,0.65377,1.05737,0.48312,0.93202,0.00030512,0.00030512,0.00030512
858,2229.74,0.78653,0.40711,0.84005,0.94379,0.91584,0.94798,0.6537,1.05724,0.48561,0.93006,0.00030314,0.00030314,0.00030314
859,2232.19,0.7457,0.38678,0.82629,0.94096,0.91766,0.94835,0.66162,1.04066,0.47974,0.92426,0.00030116,0.00030116,0.00030116
860,2234.63,0.72855,0.37755,0.82728,0.94309,0.91602,0.94866,0.666,1.04217,0.47778,0.92415,0.00029918,0.00029918,0.00029918
861,2237.07,0.77881,0.39829,0.84156,0.9353,0.91905,0.9474,0.66252,1.05188,0.47844,0.9255,0.0002972,0.0002972,0.0002972
862,2239.46,0.81761,0.40279,0.85043,0.9402,0.91775,0.94566,0.66421,1.0498,0.47572,0.92283,0.00029522,0.00029522,0.00029522
863,2241.73,0.72392,0.37908,0.84206,0.94227,0.9185,0.94857,0.6691,1.03983,0.47257,0.92077,0.00029324,0.00029324,0.00029324
864,2244.17,0.75606,0.38761,0.83743,0.94129,0.91515,0.94989,0.66555,1.04608,0.4739,0.92284,0.00029126,0.00029126,0.00029126
865,2246.62,0.74509,0.38195,0.83071,0.9406,0.91515,0.94903,0.66353,1.04855,0.47453,0.92357,0.00028928,0.00028928,0.00028928
866,2248.95,0.72753,0.37519,0.84458,0.9432,0.91291,0.94909,0.66569,1.03513,0.47495,0.91998,0.0002873,0.0002873,0.0002873
867,2251.4,0.74598,0.3874,0.83147,0.94057,0.91299,0.94946,0.6638,1.0381,0.47577,0.92094,0.00028532,0.00028532,0.00028532
868,2253.75,0.70989,0.3688,0.82742,0.94029,0.91732,0.94906,0.66408,1.03694,0.47534,0.91837,0.00028334,0.00028334,0.00028334
869,2256.59,0.75139,0.38561,0.83022,0.93837,0.91948,0.94978,0.66828,1.02909,0.47297,0.91563,0.00028136,0.00028136,0.00028136
870,2259,0.76951,0.39166,0.83349,0.93546,0.92208,0.94913,0.67304,1.02326,0.47321,0.91366,0.00027938,0.00027938,0.00027938
871,2261.35,0.74537,0.38137,0.83886,0.9397,0.91602,0.9491,0.67028,1.03171,0.4755,0.91564,0.0002774,0.0002774,0.0002774
872,2263.75,0.73171,0.37686,0.82418,0.94151,0.91342,0.9474,0.66897,1.02718,0.47268,0.91575,0.00027542,0.00027542,0.00027542
873,2266.08,0.71877,0.37591,0.82828,0.94553,0.91429,0.94863,0.67144,1.01702,0.46942,0.91435,0.00027344,0.00027344,0.00027344
874,2268.7,0.75601,0.38711,0.83061,0.94409,0.91602,0.94837,0.67068,1.01997,0.46953,0.91736,0.00027146,0.00027146,0.00027146
875,2271.04,0.71576,0.37555,0.82624,0.94775,0.91602,0.94843,0.66722,1.02122,0.46984,0.91862,0.00026948,0.00026948,0.00026948
876,2273.47,0.76533,0.3893,0.83566,0.94629,0.91732,0.94969,0.66558,1.02003,0.4667,0.92023,0.0002675,0.0002675,0.0002675
877,2275.95,0.7392,0.38151,0.82814,0.94237,0.92078,0.94981,0.66413,1.02178,0.46651,0.92148,0.00026552,0.00026552,0.00026552
878,2278.4,0.7728,0.39561,0.85005,0.94393,0.91905,0.94891,0.65889,1.03607,0.4697,0.9263,0.00026354,0.00026354,0.00026354
879,2281.31,0.73724,0.38538,0.83481,0.94449,0.92067,0.949,0.65737,1.04703,0.47344,0.92833,0.00026156,0.00026156,0.00026156
880,2283.76,0.71734,0.37371,0.83152,0.94228,0.9188,0.94888,0.65539,1.06194,0.47825,0.92995,0.00025958,0.00025958,0.00025958
881,2285.99,0.71854,0.37033,0.8338,0.94278,0.91645,0.94779,0.65454,1.06469,0.48029,0.92998,0.0002576,0.0002576,0.0002576
882,2288.42,0.73266,0.3746,0.83439,0.94422,0.91429,0.94976,0.65512,1.06149,0.48197,0.92805,0.00025562,0.00025562,0.00025562
883,2290.78,0.74752,0.38247,0.8369,0.94333,0.91169,0.94851,0.65234,1.06602,0.48247,0.92908,0.00025364,0.00025364,0.00025364
884,2293.24,0.79514,0.40506,0.84265,0.9427,0.91126,0.94786,0.65052,1.068,0.48521,0.93034,0.00025166,0.00025166,0.00025166
885,2295.58,0.72499,0.37181,0.83309,0.94129,0.91212,0.94767,0.65402,1.05703,0.48283,0.92751,0.00024968,0.00024968,0.00024968
886,2297.91,0.77119,0.39438,0.84054,0.936,0.91861,0.94734,0.65335,1.05863,0.48031,0.92823,0.0002477,0.0002477,0.0002477
887,2300.6,0.71873,0.37494,0.82045,0.936,0.91861,0.94662,0.64978,1.06642,0.48183,0.93022,0.00024572,0.00024572,0.00024572
888,2303.17,0.77014,0.39516,0.84172,0.94005,0.91634,0.9469,0.65526,1.06051,0.48093,0.92675,0.00024374,0.00024374,0.00024374
889,2306.27,0.77361,0.39825,0.83436,0.94013,0.91774,0.94909,0.6559,1.0585,0.47823,0.926,0.00024176,0.00024176,0.00024176
890,2308.7,0.76195,0.38978,0.83427,0.94039,0.91688,0.94922,0.65058,1.07125,0.4817,0.92976,0.00023978,0.00023978,0.00023978
891,2311.13,0.71481,0.37146,0.8246,0.93836,0.91515,0.94784,0.65074,1.0677,0.48182,0.92868,0.0002378,0.0002378,0.0002378
892,2313.62,0.78705,0.39843,0.84208,0.93948,0.92068,0.94913,0.65585,1.05652,0.48183,0.92582,0.00023582,0.00023582,0.00023582
893,2316.09,0.71993,0.37653,0.83042,0.93985,0.91991,0.94916,0.65706,1.05656,0.48026,0.92543,0.00023384,0.00023384,0.00023384
894,2318.64,0.7809,0.39181,0.83892,0.94235,0.91991,0.94911,0.65529,1.06655,0.47834,0.92754,0.00023186,0.00023186,0.00023186
895,2321.06,0.76511,0.39183,0.83365,0.94318,0.91861,0.94876,0.65944,1.05425,0.47504,0.92413,0.00022988,0.00022988,0.00022988
896,2323.67,0.7674,0.39067,0.83251,0.94278,0.91775,0.94734,0.663,1.03988,0.47269,0.92038,0.0002279,0.0002279,0.0002279
897,2326.21,0.73741,0.37779,0.82917,0.94316,0.91688,0.94813,0.66221,1.04116,0.4746,0.92015,0.00022592,0.00022592,0.00022592
898,2329.16,0.75447,0.38405,0.83261,0.94358,0.91216,0.9475,0.66079,1.04536,0.47654,0.92091,0.00022394,0.00022394,0.00022394
899,2331.65,0.76939,0.38977,0.83719,0.94211,0.91591,0.94742,0.6608,1.04518,0.47713,0.92051,0.00022196,0.00022196,0.00022196
900,2334.06,0.73953,0.38163,0.83638,0.94077,0.91515,0.94682,0.656,1.05805,0.48114,0.92298,0.00021998,0.00021998,0.00021998
901,2336.37,0.73373,0.38709,0.84068,0.94221,0.91342,0.94682,0.6563,1.06086,0.48239,0.9239,0.000218,0.000218,0.000218
902,2338.63,0.70932,0.37332,0.82837,0.94473,0.91299,0.9488,0.65508,1.06265,0.48316,0.92531,0.00021602,0.00021602,0.00021602
903,2340.99,0.73143,0.3804,0.8261,0.94523,0.91385,0.94871,0.65578,1.0664,0.48192,0.92662,0.00021404,0.00021404,0.00021404
904,2343.45,0.71526,0.36996,0.82879,0.9385,0.91818,0.94904,0.65629,1.0632,0.48031,0.92832,0.00021206,0.00021206,0.00021206
905,2345.87,0.76166,0.38717,0.8403,0.93871,0.91905,0.9492,0.65725,1.0559,0.48064,0.92808,0.00021008,0.00021008,0.00021008
906,2348.31,0.7283,0.37747,0.83228,0.94123,0.91518,0.94752,0.65718,1.0487,0.47853,0.92867,0.0002081,0.0002081,0.0002081
907,2351.19,0.72159,0.37559,0.83168,0.94264,0.91299,0.94649,0.65448,1.05015,0.47961,0.93007,0.00020612,0.00020612,0.00020612
908,2353.75,0.80379,0.40864,0.84412,0.9407,0.91343,0.94659,0.65666,1.04561,0.47753,0.92832,0.00020414,0.00020414,0.00020414
909,2356.34,0.72501,0.37946,0.82441,0.93843,0.91721,0.94656,0.65783,1.0405,0.47623,0.92617,0.00020216,0.00020216,0.00020216
910,2359.01,0.76022,0.38504,0.83095,0.93659,0.91948,0.94788,0.65693,1.04733,0.47509,0.92662,0.00020018,0.00020018,0.00020018
911,2361.49,0.74447,0.38243,0.83186,0.93764,0.91783,0.94693,0.65579,1.05173,0.47494,0.92744,0.0001982,0.0001982,0.0001982
912,2363.98,0.76994,0.39286,0.84173,0.93756,0.9165,0.9471,0.65728,1.05072,0.47551,0.9271,0.00019622,0.00019622,0.00019622
913,2366.4,0.74007,0.37879,0.8339,0.9339,0.92035,0.94835,0.65647,1.05282,0.47546,0.92776,0.00019424,0.00019424,0.00019424
914,2369.02,0.76602,0.38518,0.83501,0.94032,0.91342,0.94839,0.65557,1.05569,0.47686,0.92827,0.00019226,0.00019226,0.00019226
915,2371.48,0.74951,0.37908,0.83477,0.94277,0.91287,0.94809,0.65398,1.05802,0.47788,0.92853,0.00019028,0.00019028,0.00019028
916,2373.9,0.71101,0.37396,0.82468,0.94307,0.91429,0.94859,0.65502,1.0577,0.47812,0.92745,0.0001883,0.0001883,0.0001883
917,2376.61,0.74949,0.3791,0.83407,0.93494,0.92065,0.94778,0.65571,1.05475,0.47586,0.92671,0.00018632,0.00018632,0.00018632
918,2379.05,0.75343,0.38451,0.83357,0.9454,0.91448,0.94822,0.65488,1.05535,0.47472,0.92755,0.00018434,0.00018434,0.00018434
919,2381.4,0.71159,0.37123,0.83234,0.94335,0.91546,0.94833,0.65398,1.05569,0.47595,0.92775,0.00018236,0.00018236,0.00018236
